wanikani	word	reading	sense 1	sense 2	sense 3	url
40	排水	はいすい	drainage			http://jisho.org/word/%E6%8E%92%E6%B0%B4
40	薄弱	はくじゃく	feebleness, weakness, weak			http://jisho.org/word/%E8%96%84%E5%BC%B1
40	柱	はしら	pillar, post	support, prop, mainstay	counter for buddhas, gods, nobles, etc.	http://jisho.org/word/%E6%9F%B1
40	繁栄	はんえい	prospering, prosperity, thriving, flourishing			http://jisho.org/word/%E7%B9%81%E6%A0%84
40	繁殖	はんしょく	breed, multiply, increase, propagation			http://jisho.org/word/%E7%B9%81%E6%AE%96
40	敏感	びんかん	sensibility, susceptibility, sensitive (to), well attuned to			http://jisho.org/word/%E6%95%8F%E6%84%9F
40	頻繁	ひんぱん	frequent, incessant			http://jisho.org/word/%E9%A0%BB%E7%B9%81
40	褒美	ほうび	reward, prize			http://jisho.org/word/%E8%A4%92%E7%BE%8E
40	捕獲	ほかく	capture, seizure			http://jisho.org/word/%E6%8D%95%E7%8D%B2
40	名誉	めいよ	honor, honour, credit, prestige	Honour		http://jisho.org/word/%E5%90%8D%E8%AA%89
40	屋敷	やしき	residence, estate, grounds, premises, mansion			http://jisho.org/word/%E5%B1%8B%E6%95%B7
40	緩める	ゆるめる	to loosen, to slow down			http://jisho.org/word/%E7%B7%A9%E3%82%81%E3%82%8B
41	侵す	おかす	to invade, to raid, to violate (airspace, etc.), to intrude, to trespass	to infringe, to encroach	to harm, to afflict, to affect	http://jisho.org/word/%E4%BE%B5%E3%81%99
41	偽造	ぎぞう	forgery, falsification, fabrication, counterfeiting	Counterfeit		http://jisho.org/word/%E5%81%BD%E9%80%A0
41	郷里	きょうり	birth-place, home town			http://jisho.org/word/%E9%83%B7%E9%87%8C
41	軍艦	ぐんかん	warship, battleship	Warship		http://jisho.org/word/%E8%BB%8D%E8%89%A6
41	原爆	げんばく	atomic bomb, A-bomb			http://jisho.org/word/%E5%8E%9F%E7%88%86
41	鉱業	こうぎょう	mining industry	Mining		http://jisho.org/word/%E9%89%B1%E6%A5%AD
41	鉱山	こうざん	mine (ore)	Kouzan		http://jisho.org/word/%E9%89%B1%E5%B1%B1
41	根拠	こんきょ	basis, foundation			http://jisho.org/word/%E6%A0%B9%E6%8B%A0
41	証拠	しょうこ	evidence, proof	Evidence (law)		http://jisho.org/word/%E8%A8%BC%E6%8B%A0
41	誠実	せいじつ	sincere, honest, faithful			http://jisho.org/word/%E8%AA%A0%E5%AE%9F
41	潜水	せんすい	diving, submerging, going underwater	Underwater diving		http://jisho.org/word/%E6%BD%9C%E6%B0%B4
41	措置	そち	measure, measures, step			http://jisho.org/word/%E6%8E%AA%E7%BD%AE
41	炭素	たんそ	carbon (C)	Carbon		http://jisho.org/word/%E7%82%AD%E7%B4%A0
41	廃棄	はいき	disposal, abandonment, scrapping, discarding, abolition	annulment, cancellation, abrogation, repeal		http://jisho.org/word/%E5%BB%83%E6%A3%84
41	蜂蜜	はちみつ	honey	Honey		http://jisho.org/word/%E8%9C%82%E8%9C%9C
41	控える	ひかえる	to be temperate in, to refrain, to abstain, to hold back, to restrain oneself from excessive ...	to make notes, to jot down (e.g. phone number)	to be in preparation for, to be in waiting for	http://jisho.org/word/%E6%8E%A7%E3%81%88%E3%82%8B
41	放棄	ほうき	abandonment, renunciation, resignation, abdication (responsibility, right)			http://jisho.org/word/%E6%94%BE%E6%A3%84
41	誠	まこと	truth, reality	sincerity, honesty, integrity, fidelity	that's right (used when recalling forgotten information, suddenly changing the subject, etc.)	http://jisho.org/word/%E8%AA%A0
41	蜜	みつ	nectar	honey	honeydew	http://jisho.org/word/%E8%9C%9C
42	網	あみ	net, netting	web	Net (textile)	http://jisho.org/word/%E7%B6%B2
42	一括	いっかつ	all together, batch, one lump, one bundle, summing up			http://jisho.org/word/%E4%B8%80%E6%8B%AC
42	挑む	いどむ	to challenge, to throw down the gauntlet, to contend for, to tackle	to pressure someone for sex, to woo, to make love to		http://jisho.org/word/%E6%8C%91%E3%82%80
42	円滑	えんかつ	smooth, undisturbed, uninterrupted, harmonious			http://jisho.org/word/%E5%86%86%E6%BB%91
42	小柄	こがら	small build, small stature, petite	small pattern		http://jisho.org/word/%E5%B0%8F%E6%9F%84
42	軸	じく	axis, shaft, axle	center, centre, focal point, key point	stalk, stem	http://jisho.org/word/%E8%BB%B8
42	芝	しば	lawn, sod, turf	Lawn		http://jisho.org/word/%E8%8A%9D
42	中枢	ちゅうすう	centre, center, pivot, mainstay, nucleus, backbone, central figure, pillar, key man			http://jisho.org/word/%E4%B8%AD%E6%9E%A2
42	挑戦	ちょうせん	challenge, defiance, dare, attempt, try			http://jisho.org/word/%E6%8C%91%E6%88%A6
42	動揺	どうよう	shaking, trembling, pitching, rolling, oscillation	disturbance, unrest, agitation, excitement, commotion, turmoil, discomposure, feeling shaken		http://jisho.org/word/%E5%8B%95%E6%8F%BA
42	逃れる	のがれる	to escape			http://jisho.org/word/%E9%80%83%E3%82%8C%E3%82%8B
42	発掘	はっくつ	excavation, exhumation	discovery (e.g. new talent)		http://jisho.org/word/%E7%99%BA%E6%8E%98
42	人柄	ひとがら	personality, character, personal appearance, gentility			http://jisho.org/word/%E4%BA%BA%E6%9F%84
42	模範	もはん	exemplar, exemplification, exemplum, model, example			http://jisho.org/word/%E6%A8%A1%E7%AF%84
43	埋まる	うまる	to be buried, to be covered, to be surrounded	to overflow, to be crowded, to be filled	to be repaid (e.g. debt), to be replenished	http://jisho.org/word/%E5%9F%8B%E3%81%BE%E3%82%8B
43	襲う	おそう	to attack, to assail, to make an assault, to strike, to hunt down	to succeed (someone in a post, role, etc.)	to make a sudden visit	http://jisho.org/word/%E8%A5%B2%E3%81%86
43	趣	おもむき	meaning, tenor, gist	effect, influence	appearance, aspect	http://jisho.org/word/%E8%B6%A3
43	距離	きょり	distance, range	Distance		http://jisho.org/word/%E8%B7%9D%E9%9B%A2
43	権威	けんい	authority, power, influence	Authority		http://jisho.org/word/%E6%A8%A9%E5%A8%81
43	懲りる	こりる	to learn by experience, to learn one's lesson, to learn the hard way	to have enough (of), to be disgusted with		http://jisho.org/word/%E6%87%B2%E3%82%8A%E3%82%8B
43	山岳	さんがく	mountains			http://jisho.org/word/%E5%B1%B1%E5%B2%B3
43	潮	しお	tide, current	salt water	opportunity	http://jisho.org/word/%E6%BD%AE
43	沈める	しずめる	to sink, to submerge	to floor (an opponent)		http://jisho.org/word/%E6%B2%88%E3%82%81%E3%82%8B
43	襲撃	しゅうげき	attack, charge, raid			http://jisho.org/word/%E8%A5%B2%E6%92%83
43	筒	つつ	pipe, tube, cylinder	gun barrel	gun	http://jisho.org/word/%E7%AD%92
43	露	つゆ	dew	tears	(not) a bit, (not) at all	http://jisho.org/word/%E9%9C%B2
43	偽物	にせもの	spurious article, forgery, counterfeit, imitation, sham			http://jisho.org/word/%E5%81%BD%E7%89%A9
43	沼	ぬま	swamp, bog, pond, lake	Marsh		http://jisho.org/word/%E6%B2%BC
43	暴露	ばくろ	disclosure, exposure, revelation			http://jisho.org/word/%E6%9A%B4%E9%9C%B2
43	封	ふう	seal			http://jisho.org/word/%E5%B0%81
43	分裂	ぶんれつ	split, division, break up	Fission (biology)		http://jisho.org/word/%E5%88%86%E8%A3%82
43	牧師	ぼくし	pastor, minister, clergyman, reverend	Pastor		http://jisho.org/word/%E7%89%A7%E5%B8%AB
43	滅ぼす	ほろぼす	to destroy, to overthrow, to wreck, to ruin			http://jisho.org/word/%E6%BB%85%E3%81%BC%E3%81%99
43	群がる	むらがる	to swarm, to gather			http://jisho.org/word/%E7%BE%A4%E3%81%8C%E3%82%8B
43	明朗	めいろう	bright, clear, cheerful			http://jisho.org/word/%E6%98%8E%E6%9C%97
43	滅亡	めつぼう	downfall, ruin, collapse, destruction			http://jisho.org/word/%E6%BB%85%E4%BA%A1
43	露骨	ろこつ	frank, blunt, plain, outspoken	conspicuous, open	broad, suggestive, lewd	http://jisho.org/word/%E9%9C%B2%E9%AA%A8
44	焦る	あせる	to be in a hurry, to be impatient, to be flustered, to lose one's presence of mind, to be surprised			http://jisho.org/word/%E7%84%A6%E3%82%8B
44	荒らす	あらす	to lay waste, to devastate, to damage	to invade, to break into	to troll (e.g. web forums), to spam	http://jisho.org/word/%E8%8D%92%E3%82%89%E3%81%99
44	縁談	えんだん	marriage proposal, engagement			http://jisho.org/word/%E7%B8%81%E8%AB%87
44	俺	おれ	I, me			http://jisho.org/word/%E4%BF%BA
44	香辛料	こうしんりょう	spices, condiment	Spice		http://jisho.org/word/%E9%A6%99%E8%BE%9B%E6%96%99
44	侍	さむらい	warrior (esp. of military retainers of daimyos in the Edo period), samurai	man in attendance (on a person of high standing), retainer		http://jisho.org/word/%E4%BE%8D
44	辛抱	しんぼう	patience, endurance			http://jisho.org/word/%E8%BE%9B%E6%8A%B1
44	刃	は	edge (of a knife or sword)	prong (of an electrical plug)	Blade	http://jisho.org/word/%E5%88%83
44	匹	ひき	counter for small animals	counter for rolls of cloth (two han in size)	counter for horses	http://jisho.org/word/%E5%8C%B9
44	不吉	ふきつ	ominous, sinister, bad luck, ill omen, inauspiciousness			http://jisho.org/word/%E4%B8%8D%E5%90%89
44	紛らわしい	まぎらわしい	confusing, misleading, equivocal, ambiguous, easily mixed up (e.g. similar words)			http://jisho.org/word/%E7%B4%9B%E3%82%89%E3%82%8F%E3%81%97%E3%81%84
44	紛れる	まぎれる	to disappear into, to be lost in, to slip into, to get mixed in among	to do something under the cover of (confusion, etc.)	to be almost indistinguishable, to be confusingly similar	http://jisho.org/word/%E7%B4%9B%E3%82%8C%E3%82%8B
44	見逃す	みのがす	to miss, to overlook, to fail to notice	to turn a blind eye (to a wrongdoing etc.), to ignore	to pass up (an opportunity etc.)	http://jisho.org/word/%E8%A6%8B%E9%80%83%E3%81%99
44	揺さぶる	ゆさぶる	to shake, to jolt, to rock, to swing			http://jisho.org/word/%E6%8F%BA%E3%81%95%E3%81%B6%E3%82%8B
45	陰気	いんき	gloom, melancholy	spirit of yin		http://jisho.org/word/%E9%99%B0%E6%B0%97
45	賭け	かけ	betting, gambling, a gamble			http://jisho.org/word/%E8%B3%AD%E3%81%91
45	賭ける	かける	to wager, to bet, to risk, to stake, to gamble			http://jisho.org/word/%E8%B3%AD%E3%81%91%E3%82%8B
45	翔る	かける	to soar, to fly	to run, to dash		http://jisho.org/word/%E7%BF%94%E3%82%8B
45	脚本	きゃくほん	script, screenplay, scenario	Screenplay		http://jisho.org/word/%E8%84%9A%E6%9C%AC
45	暦	こよみ	calendar, almanac	Calendar		http://jisho.org/word/%E6%9A%A6
45	魂	こん	Yang energy, spirit			http://jisho.org/word/%E9%AD%82
45	細菌	さいきん	bacillus, bacterium, germ			http://jisho.org/word/%E7%B4%B0%E8%8F%8C
45	塾	じゅく	coaching school, cramming school, juku			http://jisho.org/word/%E5%A1%BE
45	天井	てんじょう	ceiling, ceiling price	Ceiling		http://jisho.org/word/%E5%A4%A9%E4%BA%95
45	年頃	としごろ	approximate age, apparent age	marriageable age (esp. of a woman), age of independence, age of adulthood	appropriate age (to ...), old enough (to ...)	http://jisho.org/word/%E5%B9%B4%E9%A0%83
45	ばい菌	ばいきん	germ, germs, bacteria, mold, mould	something harmful, vermin		http://jisho.org/word/%E3%81%B0%E3%81%84%E8%8F%8C
45	疲労	ひろう	fatigue, weariness	Fatigue (medical)		http://jisho.org/word/%E7%96%B2%E5%8A%B4
45	滅びる	ほろびる	to be ruined, to go under, to perish, to be destroyed			http://jisho.org/word/%E6%BB%85%E3%81%B3%E3%82%8B
46	鍛える	きたえる	to forge, to temper	to drill, to train, to discipline		http://jisho.org/word/%E9%8D%9B%E3%81%88%E3%82%8B
46	誇張	こちょう	exaggeration			http://jisho.org/word/%E8%AA%87%E5%BC%B5
46	碁盤	ごばん	Go board	Go equipment		http://jisho.org/word/%E7%A2%81%E7%9B%A4
46	叫び	さけび	shout, scream, outcry			http://jisho.org/word/%E5%8F%AB%E3%81%B3
46	阻止	そし	obstruction, check, hindrance, prevention, impediment, interdiction, preemption, blocking			http://jisho.org/word/%E9%98%BB%E6%AD%A2
46	担架	たんか	stretcher, litter			http://jisho.org/word/%E6%8B%85%E6%9E%B6
46	沈黙	ちんもく	silence, being silent, quiet, hush	reticence, inaction		http://jisho.org/word/%E6%B2%88%E9%BB%99
46	土俵	どひょう	arena, esp. in sumo	forum (e.g. for discussion)	sandbag, gabion	http://jisho.org/word/%E5%9C%9F%E4%BF%B5
46	鈍感	どんかん	thickheadedness, stolidity, insensitivity			http://jisho.org/word/%E9%88%8D%E6%84%9F
46	阻む	はばむ	to keep someone from doing, to stop, to prevent, to check, to hinder, to obstruct, to oppose, to thwart			http://jisho.org/word/%E9%98%BB%E3%82%80
46	穂	ほ	ear (of plant), head (of plant)	point, tip	scion (in grafting), cion	http://jisho.org/word/%E7%A9%82
46	誇る	ほこる	to boast of, to be proud of			http://jisho.org/word/%E8%AA%87%E3%82%8B
46	瞬き	まばたき	blink (of eyes), wink	twinkling (of stars), flicker (of light), blink (of light)		http://jisho.org/word/%E7%9E%AC%E3%81%8D
46	幽霊	ゆうれい	ghost, specter, spectre, apparition, phantom	Yūrei		http://jisho.org/word/%E5%B9%BD%E9%9C%8A
46	揺らぐ	ゆらぐ	to swing, to sway, to shake, to tremble	to waver, to feel shaken, to become unstable		http://jisho.org/word/%E6%8F%BA%E3%82%89%E3%81%90
47	愛憎	あいぞう	love and hate, likes and dislikes			http://jisho.org/word/%E6%84%9B%E6%86%8E
47	欺く	あざむく	to deceive, to delude, to trick, to fool	to be as ... as ... (e.g. "as bright as day", "as beautiful as a rose")		http://jisho.org/word/%E6%AC%BA%E3%81%8F
47	崖	がけ	cliff	Cliff		http://jisho.org/word/%E5%B4%96
47	貨幣	かへい	money, currency, coinage	Money		http://jisho.org/word/%E8%B2%A8%E5%B9%A3
47	詐欺	さぎ	fraud, swindle, graft, cheating, trick, scam	Fraud		http://jisho.org/word/%E8%A9%90%E6%AC%BA
47	澄ます	すます	to clear, to make clear	to be unruffled, to look unconcerned, to feign indifference	to look demure, to look prim, to put on airs	http://jisho.org/word/%E6%BE%84%E3%81%BE%E3%81%99
47	墜落	ついらく	falling, crashing			http://jisho.org/word/%E5%A2%9C%E8%90%BD
47	掌	てのひら	palm (of one's hand)			http://jisho.org/word/%E6%8E%8C
47	胴	どう	trunk, torso, body, abdomen, waist	plastron (in kendo), touching the plastron (kimari-te in kendo)	frame (of a drum, etc.), sound box (of a shamisen, etc.), hull (of a ship)	http://jisho.org/word/%E8%83%B4
47	突如	とつじょ	suddenly, all of a sudden			http://jisho.org/word/%E7%AA%81%E5%A6%82
47	扉	とびら	door, gate, opening	title page	Door	http://jisho.org/word/%E6%89%89
47	粘る	ねばる	to be sticky, to be adhesive	to persevere, to persist, to stick to, to hold out, to linger		http://jisho.org/word/%E7%B2%98%E3%82%8B
47	裸足	はだし	barefoot	superior to (a professional, etc. in ability or achievement)	Barefoot	http://jisho.org/word/%E8%A3%B8%E8%B6%B3
47	布巾	ふきん	tea-towel, dish cloth			http://jisho.org/word/%E5%B8%83%E5%B7%BE
47	明瞭	めいりょう	clarity, clearness			http://jisho.org/word/%E6%98%8E%E7%9E%AD
48	麻	あさ	cannabis (Cannabis sativa), hemp (plant)	hemp (fiber), linen, flax, jute		http://jisho.org/word/%E9%BA%BB
48	家畜	かちく	domestic animals, livestock, cattle	Livestock		http://jisho.org/word/%E5%AE%B6%E7%95%9C
48	脅迫	きょうはく	threat, menace, coercion, terrorism	Intimidation		http://jisho.org/word/%E8%84%85%E8%BF%AB
48	賢明	けんめい	wisdom, intelligence, prudence			http://jisho.org/word/%E8%B3%A2%E6%98%8E
48	後悔	こうかい	regret, repentance, remorse			http://jisho.org/word/%E5%BE%8C%E6%82%94
48	色彩	しきさい	colour, color, hue, tints			http://jisho.org/word/%E8%89%B2%E5%BD%A9
48	斜面	しゃめん	slope, slanting surface, bevel	Inclined plane		http://jisho.org/word/%E6%96%9C%E9%9D%A2
48	迅速	じんそく	quick, fast, rapid, swift, prompt, streamlined, expedited, expeditious			http://jisho.org/word/%E8%BF%85%E9%80%9F
48	盾	たて	shield, buckler, escutcheon, pretext	Shield		http://jisho.org/word/%E7%9B%BE
48	畜産	ちくさん	animal husbandry	Animal husbandry		http://jisho.org/word/%E7%95%9C%E7%94%A3
48	畜生	ちくしょう	beast (i.e. any animal other than man)	person reborn into the animal realm	brute (i.e. a contemptible human being)	http://jisho.org/word/%E7%95%9C%E7%94%9F
48	貯蓄	ちょちく	savings			http://jisho.org/word/%E8%B2%AF%E8%93%84
48	尽きる	つきる	to be used up, to be run out, to be exhausted, to be consumed, to come to an end			http://jisho.org/word/%E5%B0%BD%E3%81%8D%E3%82%8B
48	班	はん	group, party, team	squad, section	Fireteam	http://jisho.org/word/%E7%8F%AD
48	麻酔	ますい	anaesthesia, anesthesia	Anesthesia		http://jisho.org/word/%E9%BA%BB%E9%85%94
48	無闇に	むやみに	thoughtlessly, recklessly, rashly, indiscriminately, indiscreetly, at random	excessively, unreasonably, immoderately, absurdly		http://jisho.org/word/%E7%84%A1%E9%97%87%E3%81%AB
48	闇	やみ	darkness, the dark, dark	bewilderment, despair, hopelessness	black-marketeering, shady, illegal, under-the-table	http://jisho.org/word/%E9%97%87
49	一概に	いちがいに	unconditionally, as a rule			http://jisho.org/word/%E4%B8%80%E6%A6%82%E3%81%AB
49	団扇	うちわ	uchiwa, type of traditional Japanese handheld fan	Uchiwa		http://jisho.org/word/%E5%9B%A3%E6%89%87
49	潤う	うるおう	to be moist, to be damp, to get wet, to be watered	to profit by, to receive benefits, to receive favors (favours)	to become rich, to become at ease financially	http://jisho.org/word/%E6%BD%A4%E3%81%86
49	衰える	おとろえる	to become weak, to decline, to wear, to abate, to decay, to wither, to waste away			http://jisho.org/word/%E8%A1%B0%E3%81%88%E3%82%8B
49	開拓	かいたく	reclamation (e.g. wasteland), cultivation, development, opening up (e.g. new market)	pioneering, pathfinding, trail-blazing	Kaitaku	http://jisho.org/word/%E9%96%8B%E6%8B%93
49	概念	がいねん	general idea, concept, notion	Concept		http://jisho.org/word/%E6%A6%82%E5%BF%B5
49	隔週	かくしゅう	every other week			http://jisho.org/word/%E9%9A%94%E9%80%B1
49	花壇	かだん	flower bed	Kadan		http://jisho.org/word/%E8%8A%B1%E5%A3%87
49	勘弁	かんべん	pardon, forgiveness, forbearance			http://jisho.org/word/%E5%8B%98%E5%BC%81
49	悟る	さとる	to perceive, to sense, to discern	to understand, to comprehend, to realize	to attain enlightenment	http://jisho.org/word/%E6%82%9F%E3%82%8B
49	真珠	しんじゅ	pearl	Pearl		http://jisho.org/word/%E7%9C%9F%E7%8F%A0
49	征服	せいふく	conquest, subjugation, overcoming			http://jisho.org/word/%E5%BE%81%E6%9C%8D
49	大概	たいがい	in general, almost all	mainly, mostly, most likely	moderately, suitably	http://jisho.org/word/%E5%A4%A7%E6%A6%82
49	壇	だん	platform, podium, rostrum	mandala		http://jisho.org/word/%E5%A3%87
49	抽選	ちゅうせん	lottery, raffle, drawing (of lots)			http://jisho.org/word/%E6%8A%BD%E9%81%B8
49	陶器	とうき	porcelain (esp. soft-paste porcelain), china, chinaware, earthenware, pottery, ceramics, crockery			http://jisho.org/word/%E9%99%B6%E5%99%A8
49	憎しみ	にくしみ	hatred	La Haine		http://jisho.org/word/%E6%86%8E%E3%81%97%E3%81%BF
49	粘り	ねばり	stickiness, viscosity	tenacity, persistence		http://jisho.org/word/%E7%B2%98%E3%82%8A
49	図る	はかる	to plot, to attempt, to plan, to devise, to design	to take in, to deceive	to aim for, to have something in mind	http://jisho.org/word/%E5%9B%B3%E3%82%8B
49	覆面	ふくめん	mask, veil, disguise	anonymous, unmarked, incognito		http://jisho.org/word/%E8%A6%86%E9%9D%A2
49	民俗	みんぞく	folk customs, folkways, ethnic customs			http://jisho.org/word/%E6%B0%91%E4%BF%97
49	利潤	りじゅん	profit, returns			http://jisho.org/word/%E5%88%A9%E6%BD%A4
49	老衰	ろうすい	senility, senile decay, infirmity (through age)			http://jisho.org/word/%E8%80%81%E8%A1%B0
50	仰ぐ	あおぐ	to look up (at)	to look up (to), to respect, to revere	to ask for, to seek	http://jisho.org/word/%E4%BB%B0%E3%81%90
50	鬱陶しい	うっとうしい	gloomy (e.g. mood), depressing	irritating, troublesome	heavy (weather), cloudy	http://jisho.org/word/%E9%AC%B1%E9%99%B6%E3%81%97%E3%81%84
50	運搬	うんぱん	transport, carriage			http://jisho.org/word/%E9%81%8B%E6%90%AC
50	脅す	おどす	to threaten, to menace, to bully			http://jisho.org/word/%E8%84%85%E3%81%99
50	軌道	きどう	orbit, trajectory	railroad track	(on the right) track, going smoothly	http://jisho.org/word/%E8%BB%8C%E9%81%93
50	興奮	こうふん	excitement, stimulation, agitation, arousal			http://jisho.org/word/%E8%88%88%E5%A5%AE
50	巧妙	こうみょう	ingenious, skillful, clever, deft			http://jisho.org/word/%E5%B7%A7%E5%A6%99
50	壮大	そうだい	magnificent, grand, majestic, splendid			http://jisho.org/word/%E5%A3%AE%E5%A4%A7
50	漂う	ただよう	to drift, to float	to waft (e.g. a scent), to hang in the air	to be in the air (e.g. a feeling or mood)	http://jisho.org/word/%E6%BC%82%E3%81%86
50	尽くす	つくす	to exhaust, to run out	to devote, to serve (a person), to befriend	to do to exhaustion	http://jisho.org/word/%E5%B0%BD%E3%81%8F%E3%81%99
50	訂正	ていせい	correction, revision, amendment			http://jisho.org/word/%E8%A8%82%E6%AD%A3
50	堤防	ていぼう	bank, weir, embankment, levee	Levee		http://jisho.org/word/%E5%A0%A4%E9%98%B2
50	遂げる	とげる	to accomplish, to achieve, to carry out	to arrive at (a certain outcome), to come to, to end with		http://jisho.org/word/%E9%81%82%E3%81%92%E3%82%8B
50	把握	はあく	grasp, catch, understanding			http://jisho.org/word/%E6%8A%8A%E6%8F%A1
50	配偶者	はいぐうしゃ	spouse, wife, husband, partner			http://jisho.org/word/%E9%85%8D%E5%81%B6%E8%80%85
50	諮る	はかる	to consult with, to discuss, to confer, to deliberate			http://jisho.org/word/%E8%AB%AE%E3%82%8B
50	法廷	ほうてい	courtroom			http://jisho.org/word/%E6%B3%95%E5%BB%B7
50	峰	みね	peak, summit, ridge, top	back of a blade		http://jisho.org/word/%E5%B3%B0
50	無邪気	むじゃき	innocence, simple-mindedness			http://jisho.org/word/%E7%84%A1%E9%82%AA%E6%B0%97
50	名簿	めいぼ	register of names, list of names, roll, register			http://jisho.org/word/%E5%90%8D%E7%B0%BF
51	渦	うず	whirlpool, swirl, eddy, vortex, maelstrom	Vortex		http://jisho.org/word/%E6%B8%A6
51	襟	えり	collar, lapel, neckband, neck	nape of the neck, scruff of the neck	Collar (clothing)	http://jisho.org/word/%E8%A5%9F
51	近郊	きんこう	suburbs, outskirts			http://jisho.org/word/%E8%BF%91%E9%83%8A
51	耕作	こうさく	cultivation, farming			http://jisho.org/word/%E8%80%95%E4%BD%9C
51	脂肪	しぼう	fat, grease, blubber	Fat		http://jisho.org/word/%E8%84%82%E8%82%AA
51	柔軟	じゅうなん	flexible, lithe, soft, pliable			http://jisho.org/word/%E6%9F%94%E8%BB%9F
51	邸宅	ていたく	mansion, residence			http://jisho.org/word/%E9%82%B8%E5%AE%85
51	苗	なえ	seedling			http://jisho.org/word/%E8%8B%97
51	農耕	のうこう	farming, agriculture			http://jisho.org/word/%E8%BE%B2%E8%80%95
51	蓮	はす	sacred lotus (Nelumbo nucifera), Indian lotus, lotus	rose of Sharon (Hibiscus syriacus)	Nelumbo nucifera	http://jisho.org/word/%E8%93%AE
51	浸す	ひたす	to soak, to dip, to drench			http://jisho.org/word/%E6%B5%B8%E3%81%99
51	召す	めす	to call, to invite, to send for, to summon	to eat, to drink	to put on, to wear	http://jisho.org/word/%E5%8F%AC%E3%81%99
52	偏る	かたよる	to be one-sided, to incline, to be partial, to be prejudiced, to lean, to be biased, to be biassed			http://jisho.org/word/%E5%81%8F%E3%82%8B
52	犠牲	ぎせい	victim, sacrifice, scapegoat			http://jisho.org/word/%E7%8A%A0%E7%89%B2
52	境遇	きょうぐう	environment, circumstances			http://jisho.org/word/%E5%A2%83%E9%81%87
52	孤児	こじ	orphan	Orphan		http://jisho.org/word/%E5%AD%A4%E5%85%90
52	孤独	こどく	isolation, loneliness, solitude	Solitude		http://jisho.org/word/%E5%AD%A4%E7%8B%AC
52	孤立	こりつ	isolation, being alone, being friendless			http://jisho.org/word/%E5%AD%A4%E7%AB%8B
52	颯と	さっと	quickly (esp. actions)	suddenly (esp. wind, rain, etc.)		http://jisho.org/word/%E9%A2%AF%E3%81%A8
52	遭難	そうなん	disaster, shipwreck, accident, being stranded			http://jisho.org/word/%E9%81%AD%E9%9B%A3
52	待遇	たいぐう	treatment, reception	remuneration, salary, payment, compensation package		http://jisho.org/word/%E5%BE%85%E9%81%87
52	怠慢	たいまん	negligence, procrastination, carelessness			http://jisho.org/word/%E6%80%A0%E6%85%A2
52	秩序	ちつじょ	order, regularity, system, method			http://jisho.org/word/%E7%A7%A9%E5%BA%8F
52	沈没	ちんぼつ	sinking, foundering, going down, submersion	getting dead drunk	having too much fun (esp. in a red-light district, etc.) and missing work or neglecting one's duties	http://jisho.org/word/%E6%B2%88%E6%B2%A1
52	陳列	ちんれつ	exhibition, display, show			http://jisho.org/word/%E9%99%B3%E5%88%97
52	貫く	つらぬく	to go through, to pierce, to penetrate	to carry out, to persist, to keep (faith), to stick to (principles), to maintain (independence)		http://jisho.org/word/%E8%B2%AB%E3%81%8F
52	賠償	ばいしょう	compensation, reparations, indemnity, damages			http://jisho.org/word/%E8%B3%A0%E5%84%9F
52	封鎖	ふうさ	blockade	freezing (funds)	Blockade	http://jisho.org/word/%E5%B0%81%E9%8E%96
52	膨れる	ふくれる	to swell (out), to expand, to be inflated, to distend, to bulge	to get cross, to get sulky, to pout		http://jisho.org/word/%E8%86%A8%E3%82%8C%E3%82%8B
52	噴出	ふんしゅつ	spewing, gushing, spouting, eruption, effusion			http://jisho.org/word/%E5%99%B4%E5%87%BA
52	閉鎖	へいさ	closing, closure, shutdown, lockout, unsociable			http://jisho.org/word/%E9%96%89%E9%8E%96
52	偏見	へんけん	prejudice, narrow view	Prejudice		http://jisho.org/word/%E5%81%8F%E8%A6%8B
52	膨張	ぼうちょう	expansion, swelling, increase, growth			http://jisho.org/word/%E8%86%A8%E5%BC%B5
52	没収	ぼっしゅう	forfeiture, seizure, confiscation, impounding	Confiscation		http://jisho.org/word/%E6%B2%A1%E5%8F%8E
52	没落	ぼつらく	ruin, fall, collapse			http://jisho.org/word/%E6%B2%A1%E8%90%BD
53	経緯	いきさつ	details, particulars, whole story, sequence of events, chronology, circumstances, how it started, how things got this way	longitude and latitude	warp and weft, warp and woof	http://jisho.org/word/%E7%B5%8C%E7%B7%AF
53	頂	いただき	crown (of head), summit (of mountain), spire	easy win for one	something received	http://jisho.org/word/%E9%A0%82
53	化繊	かせん	synthetic fibres, synthetic fibers			http://jisho.org/word/%E5%8C%96%E7%B9%8A
53	寛容	かんよう	tolerance, open-mindedness, forbearance, generosity			http://jisho.org/word/%E5%AF%9B%E5%AE%B9
53	玄人	くろうと	expert, professional, master	woman in the nightlife business, demimondaine, geisha and prostitutes		http://jisho.org/word/%E7%8E%84%E4%BA%BA
53	細胞	さいぼう	cell	Cell (biology)		http://jisho.org/word/%E7%B4%B0%E8%83%9E
53	徐行	じょこう	going slowly			http://jisho.org/word/%E5%BE%90%E8%A1%8C
53	据える	すえる	to place (in position), to fix, to set (e.g. table), to lay (foundation)	to install, to seat (someone)	to settle (upon something), to fix (e.g. one's gaze)	http://jisho.org/word/%E6%8D%AE%E3%81%88%E3%82%8B
