wanikani	word	reading	sense 1	sense 2	sense 3	url
42	括弧	かっこ	parentheses, brackets	Bracket		http://jisho.org/word/%E6%8B%AC%E5%BC%A7
42	起床	きしょう	rising, getting out of bed			http://jisho.org/word/%E8%B5%B7%E5%BA%8A
42	焦げる	こげる	to burn, to be burned			http://jisho.org/word/%E7%84%A6%E3%81%92%E3%82%8B
42	焦点	しょうてん	focus (e.g. photographic), focal point			http://jisho.org/word/%E7%84%A6%E7%82%B9
42	透き通る	すきとおる	to be(come) transparent			http://jisho.org/word/%E9%80%8F%E3%81%8D%E9%80%9A%E3%82%8B
42	綱	つな	rope	grand champion's braided belt		http://jisho.org/word/%E7%B6%B1
42	逃がす	にがす	to miss, to lose, to give away, to let go, to set free, to let get away			http://jisho.org/word/%E9%80%83%E3%81%8C%E3%81%99
42	掘る	ほる	to dig, to excavate, to hollow	to delve into	to dig up (e.g. vegetables)	http://jisho.org/word/%E6%8E%98%E3%82%8B
43	一斉	いっせい	simultaneous, all at once			http://jisho.org/word/%E4%B8%80%E6%96%89
43	威張る	いばる	to put on airs, to act big, to throw one's weight about, to be overbearing, to be domineering, to be bossy, to be pushy, to be proud, to be haughty, to be arrogant, to swagger, to boast, to brag			http://jisho.org/word/%E5%A8%81%E5%BC%B5%E3%82%8B
43	垣根	かきね	hedge, fence	Hedge		http://jisho.org/word/%E5%9E%A3%E6%A0%B9
43	国籍	こくせき	nationality, citizenship	nationality (ship, airplane, etc.), registration, flag	Nationality	http://jisho.org/word/%E5%9B%BD%E7%B1%8D
43	琴	こと	koto (13-stringed Japanese zither)	stringed instrument	zheng (Chinese zither), guzheng	http://jisho.org/word/%E7%90%B4
43	裂く	さく	to tear, to rip up	to cut up, to cleave, to cut open (esp. the abdomen)	to forcibly separate (e.g. two lovers)	http://jisho.org/word/%E8%A3%82%E3%81%8F
43	相撲	すもう	sumo wrestling	wrestler, rikishi	Sumo	http://jisho.org/word/%E7%9B%B8%E6%92%B2
43	慰める	なぐさめる	to comfort, to console, to amuse			http://jisho.org/word/%E6%85%B0%E3%82%81%E3%82%8B
43	牧場	ぼくじょう	farm (livestock), ranch (US), station (Aus, NZ)	pasture land, meadow, grazing land	Ranch	http://jisho.org/word/%E7%89%A7%E5%A0%B4
43	摩擦	まさつ	friction, rubbing, rubdown, chafe	Friction		http://jisho.org/word/%E6%91%A9%E6%93%A6
43	潜る	もぐる	to dive (into or under water)	to get under, to get into, to get in, to creep into, to crawl under, to bury oneself, to burrow into, to dig oneself into, to snuggle under	to hide oneself (esp. from the government), to conceal oneself, to go underground	http://jisho.org/word/%E6%BD%9C%E3%82%8B
43	要旨	ようし	point, essentials, gist, summary, fundamentals			http://jisho.org/word/%E8%A6%81%E6%97%A8
44	焦がす	こがす	to burn, to scorch, to singe, to char			http://jisho.org/word/%E7%84%A6%E3%81%8C%E3%81%99
44	寸法	すんぽう	measurement, size, extent, dimension	plan, intention, arrangement, schedule		http://jisho.org/word/%E5%AF%B8%E6%B3%95
44	粒	つぶ	grain, bead, drop	counter for small round objects including grains, seeds, pills, drops		http://jisho.org/word/%E7%B2%92
44	戸棚	とだな	cupboard, locker, closet, wardrobe, cabinet			http://jisho.org/word/%E6%88%B8%E6%A3%9A
44	泊める	とめる	to give shelter to, to lodge, to put up, to accommodate			http://jisho.org/word/%E6%B3%8A%E3%82%81%E3%82%8B
44	謎々	なぞなぞ	riddle, puzzle, enigma			http://jisho.org/word/%E8%AC%8E%E3%80%85
45	井戸	いど	water well	Water well		http://jisho.org/word/%E4%BA%95%E6%88%B8
45	塊	かたまり	lump, mass, bundle, clump, clod, cluster	group, crowd	embodiment (of an idea, quality, feeling etc.), personification	http://jisho.org/word/%E5%A1%8A
45	鐘	かね	bell (often a large hanging bell), chime	Bell (instrument)		http://jisho.org/word/%E9%90%98
45	湿気	しっけ	moisture, humidity, dampness	Shikke		http://jisho.org/word/%E6%B9%BF%E6%B0%97
45	湿る	しめる	to be wet, to become wet, to be damp, to be moist	to be in low spirits, to feel depressed		http://jisho.org/word/%E6%B9%BF%E3%82%8B
45	澄む	すむ	to clear (e.g. weather), to become transparent			http://jisho.org/word/%E6%BE%84%E3%82%80
45	西暦	せいれき	Christian Era, CE, anno domini, AD	Western (Gregorian) calendar	Anno Domini	http://jisho.org/word/%E8%A5%BF%E6%9A%A6
45	滝	たき	waterfall	rapids	Waterfall	http://jisho.org/word/%E6%BB%9D
45	手ごろ	てごろ	moderate, handy, convenient, reasonable			http://jisho.org/word/%E6%89%8B%E3%81%94%E3%82%8D
46	斬る	きる	to kill (a human) using a blade (sword, machete, knife, etc.), to slice (off), to lop (off), to cut (off)			http://jisho.org/word/%E6%96%AC%E3%82%8B
46	碁	ご	go (board game of capturing territory)			http://jisho.org/word/%E7%A2%81
46	零す	こぼす	to spill, to drop, to shed (tears)	to grumble, to complain	to let one's feelings show	http://jisho.org/word/%E9%9B%B6%E3%81%99
46	墨	すみ	sumi, India ink, Chinese ink, ink stick, ink-cake	squid ink, octopus ink	carpenter's inking string	http://jisho.org/word/%E5%A2%A8
46	鈍い	にぶい	dull (e.g. a knife), blunt	thickheaded, obtuse, stupid	dull (sound, color, etc.), dim (light)	http://jisho.org/word/%E9%88%8D%E3%81%84
46	万歳	ばんざい	crying "banzai" (or raising one's hands in the banzai gesture)	something worthy of celebration	giving up	http://jisho.org/word/%E4%B8%87%E6%AD%B3
46	寮	りょう	hostel, dormitory	bureau (government department beneath a ministry under the ritsuryo system)	Dormitory	http://jisho.org/word/%E5%AF%AE
46	零点	れいてん	zero, no marks	Zero (complex analysis)		http://jisho.org/word/%E9%9B%B6%E7%82%B9
47	扇ぐ	あおぐ	to fan	to incite, to instigate		http://jisho.org/word/%E6%89%87%E3%81%90
47	恨む	うらむ	to resent, to curse, to feel bitter, to blame, to bear a grudge	to regret		http://jisho.org/word/%E6%81%A8%E3%82%80
47	砕く	くだく	to break, to smash			http://jisho.org/word/%E7%A0%95%E3%81%8F
47	唇	くちびる	lips	Lip		http://jisho.org/word/%E5%94%87
47	爽やか	さわやか	fresh, refreshing, invigorating	clear (e.g. voice), fluent, eloquent		http://jisho.org/word/%E7%88%BD%E3%82%84%E3%81%8B
47	紙幣	しへい	paper money, note, bill	Banknote		http://jisho.org/word/%E7%B4%99%E5%B9%A3
47	車掌	しゃしょう	(train) conductor	Conductor (transportation)		http://jisho.org/word/%E8%BB%8A%E6%8E%8C
47	芯	しん	wick, marrow, staple (for stapler), (pencil) lead, stuffing, pith	core, heart, centre, center		http://jisho.org/word/%E8%8A%AF
47	水滴	すいてき	drop of water	vessel for replenishing inkstone water		http://jisho.org/word/%E6%B0%B4%E6%BB%B4
47	扇子	せんす	folding fan	Hand fan		http://jisho.org/word/%E6%89%87%E5%AD%90
47	扇風機	せんぷうき	electric fan	Mechanical fan		http://jisho.org/word/%E6%89%87%E9%A2%A8%E6%A9%9F
47	雑巾	ぞうきん	house-cloth, dust cloth			http://jisho.org/word/%E9%9B%91%E5%B7%BE
47	炊く	たく	to cook (grains, e.g. rice)	to boil, to simmer, to stew, to seethe		http://jisho.org/word/%E7%82%8A%E3%81%8F
47	憎む	にくむ	to hate, to detest			http://jisho.org/word/%E6%86%8E%E3%82%80
47	虹	にじ	rainbow	Rainbow		http://jisho.org/word/%E8%99%B9
48	飢える	うえる	to starve, to thirst, to be hungry			http://jisho.org/word/%E9%A3%A2%E3%81%88%E3%82%8B
48	蚊	か	mosquito			http://jisho.org/word/%E8%9A%8A
48	悔しい	くやしい	vexing, annoying, frustrating, regrettable, mortifying			http://jisho.org/word/%E6%82%94%E3%81%97%E3%81%84
48	隙間	すきま	crevice, crack, gap, opening, clearance	spare moment, interval, break, pause, spare time	chink (in one's armor, armour), unpreparedness, carelessness	http://jisho.org/word/%E9%9A%99%E9%96%93
48	涼む	すずむ	to cool oneself, to cool off, to enjoy evening cool			http://jisho.org/word/%E6%B6%BC%E3%82%80
48	耐える	たえる	to bear, to stand, to endure, to put up with	to support, to withstand, to resist, to brave	to be fit for, to be equal to	http://jisho.org/word/%E8%80%90%E3%81%88%E3%82%8B
48	手帳	てちょう	notebook, memo pad, (pocket) diary	certificate	identification card	http://jisho.org/word/%E6%89%8B%E5%B8%B3
48	溶かす	とかす	to melt, to dissolve			http://jisho.org/word/%E6%BA%B6%E3%81%8B%E3%81%99
48	殴る	なぐる	to strike, to hit, to beat, to punch			http://jisho.org/word/%E6%AE%B4%E3%82%8B
48	斜め	ななめ	slanting, tilted, sloping, diagonal, oblique	unusual, slanted (view of the world), bad (mood)		http://jisho.org/word/%E6%96%9C%E3%82%81
48	矛盾	むじゅん	contradiction, inconsistency	Contradiction		http://jisho.org/word/%E7%9F%9B%E7%9B%BE
48	溶岩	ようがん	lava	Yougan	Lava	http://jisho.org/word/%E6%BA%B6%E5%B2%A9
49	恨み	うらみ	resentment, grudge, malice, bitterness	matter for regret, regret		http://jisho.org/word/%E6%81%A8%E3%81%BF
49	間隔	かんかく	space, interval, SPC			http://jisho.org/word/%E9%96%93%E9%9A%94
49	勘違い	かんちがい	misunderstanding, wrong guess			http://jisho.org/word/%E5%8B%98%E9%81%95%E3%81%84
49	基礎	きそ	foundation, basis	Foundation (engineering)		http://jisho.org/word/%E5%9F%BA%E7%A4%8E
49	淡水	たんすい	fresh water (i.e. not salt water)	Fresh water		http://jisho.org/word/%E6%B7%A1%E6%B0%B4
49	抽象	ちゅうしょう	abstract			http://jisho.org/word/%E6%8A%BD%E8%B1%A1
49	憎い	にくい	hateful, abominable, poor-looking, detestable	amazing, fantastic, admirable, lovely, wonderful		http://jisho.org/word/%E6%86%8E%E3%81%84
49	憎らしい	にくらしい	odious, hateful			http://jisho.org/word/%E6%86%8E%E3%82%89%E3%81%97%E3%81%84
49	煮る	にる	to boil, to simmer, to stew, to seethe	Simmering		http://jisho.org/word/%E7%85%AE%E3%82%8B
49	隔てる	へだてる	to separate (by distance, time, etc.), to isolate, to partition, to divide	to interpose, to have between	to alienate, to estrange	http://jisho.org/word/%E9%9A%94%E3%81%A6%E3%82%8B
50	悔やむ	くやむ	to mourn, to lament	to be sorry, to regret, to repent		http://jisho.org/word/%E6%82%94%E3%82%84%E3%82%80
50	下駄	げた	geta, Japanese wooden clogs	turn (in set-type proofing), upside-down character	Geta (footwear)	http://jisho.org/word/%E4%B8%8B%E9%A7%84
50	溶ける	とける	to melt, to thaw, to fuse, to dissolve			http://jisho.org/word/%E6%BA%B6%E3%81%91%E3%82%8B
50	銘々	めいめい	each, individual			http://jisho.org/word/%E9%8A%98%E3%80%85
51	偉い	えらい	great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent	awful, terrible		http://jisho.org/word/%E5%81%89%E3%81%84
51	枯れる	かれる	to wither (of a plant), to be blasted, to die	to mature (of one's personality, abilities, etc.)		http://jisho.org/word/%E6%9E%AF%E3%82%8C%E3%82%8B
51	乾燥	かんそう	dryness, aridity, insipidity, dehydration, desiccation	Desiccation		http://jisho.org/word/%E4%B9%BE%E7%87%A5
51	郡	ぐん	district, county	district (of 2-20 50-home neighbourhoods or townships, in the ritsuryo period)	Commandery (China)	http://jisho.org/word/%E9%83%A1
51	耕地	こうち	arable land			http://jisho.org/word/%E8%80%95%E5%9C%B0
51	耕す	たがやす	to till, to plow, to plough, to cultivate			http://jisho.org/word/%E8%80%95%E3%81%99
51	挟む	はさむ	to interpose, to hold between, to insert	to be on either side (e.g. road), to be across (e.g. street, river), to be beyond		http://jisho.org/word/%E6%8C%9F%E3%82%80
51	皮膚	ひふ	skin	Skin		http://jisho.org/word/%E7%9A%AE%E8%86%9A
51	瓶詰め	びんづめ	bottling, bottled			http://jisho.org/word/%E7%93%B6%E8%A9%B0%E3%82%81
52	怠る	おこたる	to be negligent in doing something, to shirk, to be off one's guard			http://jisho.org/word/%E6%80%A0%E3%82%8B
52	噴火	ふんか	eruption	Vulcanian eruption		http://jisho.org/word/%E5%99%B4%E7%81%AB
52	噴水	ふんすい	water fountain	Fountain		http://jisho.org/word/%E5%99%B4%E6%B0%B4
52	膨大	ぼうだい	huge, vast, enormous, colossal, extensive, multitudinous	swelling, expansion		http://jisho.org/word/%E8%86%A8%E5%A4%A7
53	緯度	いど	latitude (nav.)	Latitude		http://jisho.org/word/%E7%B7%AF%E5%BA%A6
53	過剰	かじょう	excess, over-			http://jisho.org/word/%E9%81%8E%E5%89%B0
53	原稿	げんこう	manuscript, copy			http://jisho.org/word/%E5%8E%9F%E7%A8%BF
53	随筆	ずいひつ	essays, miscellaneous writings, literary jottings	Essay		http://jisho.org/word/%E9%9A%8F%E7%AD%86
53	挟まる	はさまる	to get between, to be caught in			http://jisho.org/word/%E6%8C%9F%E3%81%BE%E3%82%8B
53	惨め	みじめ	miserable, wretched, unhappy, sad, pitiable			http://jisho.org/word/%E6%83%A8%E3%82%81
54	卸す	おろす	to sell wholesale	to grate (e.g. vegetables)	to cut up fish	http://jisho.org/word/%E5%8D%B8%E3%81%99
54	歌謡	かよう	song, ballad			http://jisho.org/word/%E6%AD%8C%E8%AC%A1
54	冠	かんむり	cap (esp. a traditional cap worn with sokutai or ikan clothing), crown, diadem, coronet	top kanji radical	first verse of a haikai, etc.	http://jisho.org/word/%E5%86%A0
54	膨らむ	ふくらむ	to expand, to swell (out), to get big, to become inflated			http://jisho.org/word/%E8%86%A8%E3%82%89%E3%82%80
54	別荘	べっそう	holiday house, villa			http://jisho.org/word/%E5%88%A5%E8%8D%98
54	民謡	みんよう	folk song, popular song	Min'yō		http://jisho.org/word/%E6%B0%91%E8%AC%A1
54	悠々	ゆうゆう	quiet, calm, leisurely, easy			http://jisho.org/word/%E6%82%A0%E3%80%85
54	欄	らん	column of text (e.g. in a newspaper)	field (in a form, web page, etc.)		http://jisho.org/word/%E6%AC%84
55	一旦	いったん	once	for a moment, temporarily	one morning	http://jisho.org/word/%E4%B8%80%E6%97%A6
55	栓	せん	stopper, cork, stopcock			http://jisho.org/word/%E6%A0%93
56	呆れる	あきれる	to be amazed, to be shocked, to be astonished, to be astounded, to be disgusted, to be exasperated			http://jisho.org/word/%E5%91%86%E3%82%8C%E3%82%8B
56	裁縫	さいほう	sewing	Sewing		http://jisho.org/word/%E8%A3%81%E7%B8%AB
56	逸れる	それる	to turn aside, to turn away, to veer away, to bear off	to miss (e.g. of a bullet), to go astray, to go wild	to deviate (e.g. of a conversation), to digress, to stray, to wander	http://jisho.org/word/%E9%80%B8%E3%82%8C%E3%82%8B
56	縫う	ぬう	to sew, to stitch	to weave one's way (e.g. through a crowd)		http://jisho.org/word/%E7%B8%AB%E3%81%86
56	平凡	へいぼん	common, commonplace, ordinary, mediocre			http://jisho.org/word/%E5%B9%B3%E5%87%A1
57	惜しい	おしい	regrettable, disappointing	precious, dear, valuable	too good for, deserving better	http://jisho.org/word/%E6%83%9C%E3%81%97%E3%81%84
57	紺	こん	navy blue, deep blue			http://jisho.org/word/%E7%B4%BA
57	静まる	しずまる	to quieten down, to calm down, to subside, to die down, to abate, to be suppressed			http://jisho.org/word/%E9%9D%99%E3%81%BE%E3%82%8B
57	太鼓	たいこ	drum	Drum		http://jisho.org/word/%E5%A4%AA%E9%BC%93
58	殻	から	shell, husk, hull, pod, chaff			http://jisho.org/word/%E6%AE%BB
58	酌む	くむ	to serve sake			http://jisho.org/word/%E9%85%8C%E3%82%80
58	傑作	けっさく	masterpiece, best work	amusing blunder, funny mistake, boner		http://jisho.org/word/%E5%82%91%E4%BD%9C
59	憧れる	あこがれる	to long for, to yearn after, to admire, to be attracted by			http://jisho.org/word/%E6%86%A7%E3%82%8C%E3%82%8B
59	ご無沙汰	ごぶさた	not writing or contacting for a while, neglecting (failing) to write (call, visit, etc.), long silence			http://jisho.org/word/%E3%81%94%E7%84%A1%E6%B2%99%E6%B1%B0
59	峠	とうげ	ridge, (mountain) pass, difficult part	Mountain pass		http://jisho.org/word/%E5%B3%A0
59	凹む	へこむ	to be dented, to be indented, to yield to, to give, to sink, to collapse, to cave in	to be overwhelmed, to feel down, to be forced to yield, to be daunted, to be snubbed		http://jisho.org/word/%E5%87%B9%E3%82%80
59	岬	みさき	cape (on coast)			http://jisho.org/word/%E5%B2%AC
60	濁る	にごる	to become muddy, to become cloudy, to get impure (of a liquid, gas, etc.)	to become dull (of a sound, color, etc.), to become hoarse	to become impure (of a heart, society, etc.), to be corrupted, to be polluted	http://jisho.org/word/%E6%BF%81%E3%82%8B
60	醜い	みにくい	ugly, unattractive	unsightly, unseemly		http://jisho.org/word/%E9%86%9C%E3%81%84
60	漸く	ようやく	finally, at last	barely, narrowly, hardly, only just	gradually, little by little, by degrees	http://jisho.org/word/%E6%BC%B8%E3%81%8F
60	湧く	わく	to well (up), to gush forth (of water), to spring out, to surge	to appear (esp. suddenly) (sweat, tears, etc.)	to feel emotions form (joy, bravery, etc.)	http://jisho.org/word/%E6%B9%A7%E3%81%8F
100	アイデア	アイデア	idea			http://jisho.org/word/%E3%82%A2%E3%82%A4%E3%83%87%E3%82%A2
100	曖昧	あいまい	vague, ambiguous, unclear	fuzzy	Ambiguity	http://jisho.org/word/%E6%9B%96%E6%98%A7
100	青白い	あおじろい	pale, pallid	bluish-white		http://jisho.org/word/%E9%9D%92%E7%99%BD%E3%81%84
100	アクセント	アクセント	accent (in language)	stress, highlight, accent	Accent (linguistics)	http://jisho.org/word/%E3%82%A2%E3%82%AF%E3%82%BB%E3%83%B3%E3%83%88
100	飽くまで	あくまで	to the end, to the bitter end, to the last, stubbornly, persistently, consistently, to the utmost	after all, it must be remembered, only, purely, simply		http://jisho.org/word/%E9%A3%BD%E3%81%8F%E3%81%BE%E3%81%A7
100	明け方	あけがた	dawn	Dawn		http://jisho.org/word/%E6%98%8E%E3%81%91%E6%96%B9
100	味わう	あじわう	to taste, to savor, to savour, to relish	to appreciate, to enjoy, to relish, to digest	to taste, to experience, to undergo, to endure	http://jisho.org/word/%E5%91%B3%E3%82%8F%E3%81%86
100	預かる	あずかる	to look after, to take care of, to keep, to hold on to, to keep in custody	to take charge of, to be entrusted with, to receive on deposit	to reserve (judgment), to leave undecided	http://jisho.org/word/%E9%A0%90%E3%81%8B%E3%82%8B
100	温まる	あたたまる	to warm oneself, to sun oneself, to warm up, to get warm			http://jisho.org/word/%E6%B8%A9%E3%81%BE%E3%82%8B
100	厚かましい	あつかましい	impudent, shameless, brazen			http://jisho.org/word/%E5%8E%9A%E3%81%8B%E3%81%BE%E3%81%97%E3%81%84
100	圧縮	あっしゅく	compression, condensation, constriction, compaction	Compression		http://jisho.org/word/%E5%9C%A7%E7%B8%AE
100	宛名	あてな	(addressee's) name, (recipient's) name and address			http://jisho.org/word/%E5%AE%9B%E5%90%8D
100	当てはまる	あてはまる	to apply (a rule), to be applicable, to come under (a category), to fulfill			http://jisho.org/word/%E5%BD%93%E3%81%A6%E3%81%AF%E3%81%BE%E3%82%8B
100	当てはめる	あてはめる	to apply, to adapt			http://jisho.org/word/%E5%BD%93%E3%81%A6%E3%81%AF%E3%82%81%E3%82%8B
100	脂	あぶら	fat, tallow, lard, grease			http://jisho.org/word/%E8%84%82
100	炙る	あぶる	to warm (e.g. one's hands over a fire), to dry	to scorch, to broil, to toast, to grill		http://jisho.org/word/%E7%82%99%E3%82%8B
100	溢れる	あふれる	to overflow, to brim over, to flood			http://jisho.org/word/%E6%BA%A2%E3%82%8C%E3%82%8B
100	雨戸	あまど	sliding storm shutter			http://jisho.org/word/%E9%9B%A8%E6%88%B8
100	甘やかす	あまやかす	to pamper, to spoil			http://jisho.org/word/%E7%94%98%E3%82%84%E3%81%8B%E3%81%99
100	編み物	あみもの	knitting, knitted material, crochet	Knitting		http://jisho.org/word/%E7%B7%A8%E3%81%BF%E7%89%A9
100	危うい	あやうい	dangerous, risky, hazardous, perilous, precarious	in danger, in jeopardy, critical, grave, at risk	uncertain, unreliable, insecure, unsteady, doubtful	http://jisho.org/word/%E5%8D%B1%E3%81%86%E3%81%84
100	粗筋	あらすじ	outline, summary, argument			http://jisho.org/word/%E7%B2%97%E7%AD%8B
100	改めて	あらためて	another time, again, over again, once again, anew	formally, especially, intentionally, deliberately		http://jisho.org/word/%E6%94%B9%E3%82%81%E3%81%A6
100	改める	あらためる	to change, to alter, to revise, to replace	to reform, to correct, to mend, to improve	to examine, to check, to inspect	http://jisho.org/word/%E6%94%B9%E3%82%81%E3%82%8B
100	著す	あらわす	to write, to publish			http://jisho.org/word/%E8%91%97%E3%81%99
100	有難い	ありがたい	grateful, thankful, welcome, appreciated, evoking gratitude			http://jisho.org/word/%E6%9C%89%E9%9B%A3%E3%81%84
100	彼此	あれこれ	one thing or another, this way and that, this and that, this or that	around, about, nearly, roughly, almost, round about		http://jisho.org/word/%E5%BD%BC%E6%AD%A4
100	慌ただしい	あわただしい	busy, hurried, confused, flurried			http://jisho.org/word/%E6%85%8C%E3%81%9F%E3%81%A0%E3%81%97%E3%81%84
100	慌てる	あわてる	to become confused (disconcerted, disorganized, disorganised), to be flustered, to panic	to be in a hurry, to rush		http://jisho.org/word/%E6%85%8C%E3%81%A6%E3%82%8B
100	安易	あんい	easy, simple	easy-going		http://jisho.org/word/%E5%AE%89%E6%98%93
100	アンテナ	アンテナ	antenna	thing or method used to collect information or opinions	Antenna (radio)	http://jisho.org/word/%E3%82%A2%E3%83%B3%E3%83%86%E3%83%8A
100	言い出す	いいだす	to start talking, to speak, to tell, to propose, to suggest, to break the ice			http://jisho.org/word/%E8%A8%80%E3%81%84%E5%87%BA%E3%81%99
100	言いつける	いいつける	to tell (to do), to order, to charge, to direct	to tell on (someone), to report	to often say	http://jisho.org/word/%E8%A8%80%E3%81%84%E3%81%A4%E3%81%91%E3%82%8B
100	意義	いぎ	meaning, significance			http://jisho.org/word/%E6%84%8F%E7%BE%A9
100	生き生き	いきいき	vividly, lively			http://jisho.org/word/%E7%94%9F%E3%81%8D%E7%94%9F%E3%81%8D
100	行き成り	いきなり	abruptly, suddenly, all of a sudden, without warning			http://jisho.org/word/%E8%A1%8C%E3%81%8D%E6%88%90%E3%82%8A
100	育児	いくじ	childcare, nursing, upbringing			http://jisho.org/word/%E8%82%B2%E5%85%90
100	幾分	いくぶん	somewhat, to some extent, to some degree	some, part, portion		http://jisho.org/word/%E5%B9%BE%E5%88%86
100	生け花	いけばな	flower arrangement	fresh flowers	Seika	http://jisho.org/word/%E7%94%9F%E3%81%91%E8%8A%B1
100	イコール	イコール	equal	the equality sign (=)	equals (A equals B)	http://jisho.org/word/%E3%82%A4%E3%82%B3%E3%83%BC%E3%83%AB
100	以降	いこう	on and after, as from, hereafter, thereafter, since			http://jisho.org/word/%E4%BB%A5%E9%99%8D
100	勇ましい	いさましい	brave, valiant, gallant, courageous	stirring, vigorous, rousing		http://jisho.org/word/%E5%8B%87%E3%81%BE%E3%81%97%E3%81%84
100	衣食住	いしょくじゅう	necessities of life (food, clothing & shelter)			http://jisho.org/word/%E8%A1%A3%E9%A3%9F%E4%BD%8F
100	一々	いちいち	one-by-one, separately	every single, each and every, without omission, fully, in detail		http://jisho.org/word/%E4%B8%80%E3%80%85
100	一段	いちだん	more, much more, still more, all the more	step, rung, level, rank	paragraph, passage	http://jisho.org/word/%E4%B8%80%E6%AE%B5
100	佚	いつ	being comfortable, relaxing			http://jisho.org/word/%E4%BD%9A
100	一昨昨日	いっさくさくじつ	two days before yesterday, three days back (ago)			http://jisho.org/word/%E4%B8%80%E6%98%A8%E6%98%A8%E6%97%A5
100	一定	いってい	fixed, settled, constant, definite, uniform, regularized, regularised, defined, standardized, standardised, certain, prescribed			http://jisho.org/word/%E4%B8%80%E5%AE%9A
100	行ってまいります	いってまいります	good bye, I'm off, see you later			http://jisho.org/word/%E8%A1%8C%E3%81%A3%E3%81%A6%E3%81%BE%E3%81%84%E3%82%8A%E3%81%BE%E3%81%99
100	行ってらっしゃい	いってらっしゃい	have a good day, take care, see you			http://jisho.org/word/%E8%A1%8C%E3%81%A3%E3%81%A6%E3%82%89%E3%81%A3%E3%81%97%E3%82%83%E3%81%84
100	いつの間にか	いつのまにか	before one knows, before one becomes aware of, unnoticed, unawares			http://jisho.org/word/%E3%81%84%E3%81%A4%E3%81%AE%E9%96%93%E3%81%AB%E3%81%8B
100	移転	いてん	moving, relocation, transfer, demise			http://jisho.org/word/%E7%A7%BB%E8%BB%A2
100	従姉妹	いとこ	cousin (female)			http://jisho.org/word/%E5%BE%93%E5%A7%89%E5%A6%B9
100	嫌がる	いやがる	to hate, to dislike			http://jisho.org/word/%E5%AB%8C%E3%81%8C%E3%82%8B
100	愈	いよいよ	more and more, all the more, increasingly	at last, finally, beyond doubt	(at the) last moment, worst possible time	http://jisho.org/word/%E6%84%88
100	煎る	いる	to parch, to fry, to fire, to broil, to roast, to boil down (in oil)			http://jisho.org/word/%E7%85%8E%E3%82%8B
100	入れ物	いれもの	container, case, receptacle	(euph. for) coffin, casket		http://jisho.org/word/%E5%85%A5%E3%82%8C%E7%89%A9
100	インタビュー	インタビュー	interview (i.e. television, newspaper, etc.)	Interview		http://jisho.org/word/%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%93%E3%83%A5%E3%83%BC
100	引力	いんりょく	attraction (e.g. magnetic, gravitation), affinity, gravitational pull	attractiveness, magnetism		http://jisho.org/word/%E5%BC%95%E5%8A%9B
100	ウーマン	ウーマン	woman	Uman (Russia)		http://jisho.org/word/%E3%82%A6%E3%83%BC%E3%83%9E%E3%83%B3
100	ウール	ウール	wool	Eure (France)	Wool	http://jisho.org/word/%E3%82%A6%E3%83%BC%E3%83%AB
100	ウェイトレス	ウェイトレス	waitress			http://jisho.org/word/%E3%82%A6%E3%82%A7%E3%82%A4%E3%83%88%E3%83%AC%E3%82%B9
100	植木	うえき	garden shrubs, trees, potted plant			http://jisho.org/word/%E6%A4%8D%E6%9C%A8
100	浮かぶ	うかぶ	to float, to be suspended	to rise to surface	to come to mind, to have inspiration	http://jisho.org/word/%E6%B5%AE%E3%81%8B%E3%81%B6
100	浮かべる	うかべる	to float	to express, to look (sad, glad)	to think, to imagine, to remember	http://jisho.org/word/%E6%B5%AE%E3%81%8B%E3%81%B9%E3%82%8B
100	受取り	うけとり	receipt			http://jisho.org/word/%E5%8F%97%E5%8F%96%E3%82%8A
100	受け持つ	うけもつ	to take (be in) charge of			http://jisho.org/word/%E5%8F%97%E3%81%91%E6%8C%81%E3%81%A4
100	薄暗い	うすぐらい	dim, gloomy			http://jisho.org/word/%E8%96%84%E6%9A%97%E3%81%84
100	打ち消す	うちけす	to deny, to contradict	to negate (esp. a sound), to drown out		http://jisho.org/word/%E6%89%93%E3%81%A1%E6%B6%88%E3%81%99
100	うっかり	うっかり	carelessly, thoughtlessly, inadvertently			http://jisho.org/word/%E3%81%86%E3%81%A3%E3%81%8B%E3%82%8A
100	饂飩	うどん	udon, thick Japanese wheat noodles			http://jisho.org/word/%E9%A5%82%E9%A3%A9
100	有無	うむ	existence or nonexistence, presence or absence	consent or refusal, yes or no	flag indicator, presence or absence marker	http://jisho.org/word/%E6%9C%89%E7%84%A1
100	埋める	うめる	to bury (e.g. in the ground)	to fill up (e.g. audience fills a hall), to cause to be packed	to plug (a gap), to stop (a gap), to bridge (a difference, a gap), to fill (a seat, a vacant position), to fill out	http://jisho.org/word/%E5%9F%8B%E3%82%81%E3%82%8B
100	敬う	うやまう	to show respect, to honour, to honor			http://jisho.org/word/%E6%95%AC%E3%81%86
100	裏返す	うらがえす	to turn inside out, to turn the other way, to turn (something) over			http://jisho.org/word/%E8%A3%8F%E8%BF%94%E3%81%99
100	占う	うらなう	to tell someone's fortune, to forecast, to predict, to divine			http://jisho.org/word/%E5%8D%A0%E3%81%86
