wanikani	word	reading	sense 1	sense 2	sense 3	url
19	笛	ふえ	flute, fife, pipe, recorder, flageolet, shakuhachi, clarinet	whistle	Flute	http://jisho.org/word/%E7%AC%9B
19	減る	へる	to decrease (in size or number), to diminish, to abate			http://jisho.org/word/%E6%B8%9B%E3%82%8B
19	毛布	もうふ	blanket	Blanket		http://jisho.org/word/%E6%AF%9B%E5%B8%83
19	容易	ようい	easy, simple, plain			http://jisho.org/word/%E5%AE%B9%E6%98%93
20	穴	あな	hole	deficit, shortage, missing person (in a team, meeting, etc.)	vacancy, opening	http://jisho.org/word/%E7%A9%B4
20	火災	かさい	conflagration, fire	Conflagration		http://jisho.org/word/%E7%81%AB%E7%81%BD
20	被る	かぶる	to put on (one's head), to wear, to have on, to pull over (one's head), to crown (oneself)	to be covered with (dust, snow, etc.), to pour (water, etc.) on oneself, to dash on oneself, to ship water	to bear (e.g. someone's debts, faults, etc.), to take (blame), to assume (responsibility), to shoulder (burden)	http://jisho.org/word/%E8%A2%AB%E3%82%8B
20	議員	ぎいん	member of the Diet, congress or parliament	Legislator		http://jisho.org/word/%E8%AD%B0%E5%93%A1
20	機械	きかい	machine, mechanism	instrument, appliance, apparatus	Machine	http://jisho.org/word/%E6%A9%9F%E6%A2%B0
20	議会	ぎかい	congress, parliament, diet, legislative assembly	Parliament		http://jisho.org/word/%E8%AD%B0%E4%BC%9A
20	機嫌	きげん	humour, humor, temper, mood, spirits	safety, health, well-being, one's situation	in a good mood, in high spirits, happy, cheery, merry, chipper	http://jisho.org/word/%E6%A9%9F%E5%AB%8C
20	議長	ぎちょう	chairman, speaker (e.g. of assembly), president (e.g. of council, senate, etc.), moderator (e.g. of a newsgroup)	Speaker (politics)		http://jisho.org/word/%E8%AD%B0%E9%95%B7
20	議論	ぎろん	argument, discussion, dispute, controversy			http://jisho.org/word/%E8%AD%B0%E8%AB%96
20	臭い	くさい	stinking, smelly	suspicious, fishy	clumsy, unskilled	http://jisho.org/word/%E8%87%AD%E3%81%84
20	経験	けいけん	experience	Experience		http://jisho.org/word/%E7%B5%8C%E9%A8%93
20	個人	こじん	individual, private person, personal, private	Individual		http://jisho.org/word/%E5%80%8B%E4%BA%BA
20	困難	こんなん	difficulty, distress			http://jisho.org/word/%E5%9B%B0%E9%9B%A3
20	正確	せいかく	accurate, punctual, exact, authentic, veracious, correct			http://jisho.org/word/%E6%AD%A3%E7%A2%BA
20	存在	そんざい	existence, being	Existence		http://jisho.org/word/%E5%AD%98%E5%9C%A8
20	経つ	たつ	to pass, to lapse			http://jisho.org/word/%E7%B5%8C%E3%81%A4
20	罪	つみ	crime, sin, wrongdoing, indiscretion	penalty, sentence, punishment	fault, responsibility, culpability	http://jisho.org/word/%E7%BD%AA
20	犯罪	はんざい	crime, offence, offense	Crime		http://jisho.org/word/%E7%8A%AF%E7%BD%AA
20	犯人	はんにん	offender, criminal			http://jisho.org/word/%E7%8A%AF%E4%BA%BA
20	被害	ひがい	(suffering) damage, injury, harm			http://jisho.org/word/%E8%A2%AB%E5%AE%B3
20	不思議	ふしぎ	wonder, miracle, strange, mystery, marvel, curiosity			http://jisho.org/word/%E4%B8%8D%E6%80%9D%E8%AD%B0
20	防ぐ	ふせぐ	to defend (against), to protect, to prevent			http://jisho.org/word/%E9%98%B2%E3%81%90
20	夢中	むちゅう	daze, (in a) trance, ecstasy, delirium, engrossment, within a (deep) dream			http://jisho.org/word/%E5%A4%A2%E4%B8%AD
20	面倒	めんどう	trouble, difficulty, care, attention			http://jisho.org/word/%E9%9D%A2%E5%80%92
20	予防	よぼう	prevention, precaution, protection against			http://jisho.org/word/%E4%BA%88%E9%98%B2
20	余裕	よゆう	surplus, margin, leeway, room, time, allowance, flexibility, scope, rope	composure, placidity, complacency, calm		http://jisho.org/word/%E4%BD%99%E8%A3%95
20	論文	ろんぶん	thesis, essay, treatise, paper, article	Thesis		http://jisho.org/word/%E8%AB%96%E6%96%87
21	委員	いいん	committee member			http://jisho.org/word/%E5%A7%94%E5%93%A1
21	解決	かいけつ	settlement, solution, resolution	Resolution (music)		http://jisho.org/word/%E8%A7%A3%E6%B1%BA
21	確認	かくにん	confirmation, verification, validation, review, check, affirmation, identification			http://jisho.org/word/%E7%A2%BA%E8%AA%8D
21	義務	ぎむ	duty, obligation, responsibility	Duty		http://jisho.org/word/%E7%BE%A9%E5%8B%99
21	検査	けんさ	inspection (e.g. customs, factory), examination, scan (e.g. MRI, PET, etc.)			http://jisho.org/word/%E6%A4%9C%E6%9F%BB
21	建設	けんせつ	construction, establishment	Construction		http://jisho.org/word/%E5%BB%BA%E8%A8%AD
21	権利	けんり	right, privilege	Rights		http://jisho.org/word/%E6%A8%A9%E5%88%A9
21	断る	ことわる	to refuse, to reject, to dismiss, to turn down, to decline	to inform, to give notice, to tell in advance	to ask leave, to excuse oneself (from)	http://jisho.org/word/%E6%96%AD%E3%82%8B
21	事件	じけん	event, affair, incident, case, plot, trouble, scandal			http://jisho.org/word/%E4%BA%8B%E4%BB%B6
21	実際	じっさい	practicality, practical	reality, actuality, actual conditions	bhutakoti (limit of reality)	http://jisho.org/word/%E5%AE%9F%E9%9A%9B
21	資本	しほん	funds, capital	Capital (economics)		http://jisho.org/word/%E8%B3%87%E6%9C%AC
21	主義	しゅぎ	doctrine, rule, principle, -ism			http://jisho.org/word/%E4%B8%BB%E7%BE%A9
21	条件	じょうけん	condition, conditions, term, terms, requirement, requirements			http://jisho.org/word/%E6%9D%A1%E4%BB%B6
21	審判	しんぱん	refereeing, trial, judgement, judgment, umpire, referee			http://jisho.org/word/%E5%AF%A9%E5%88%A4
21	素敵	すてき	lovely, dreamy, beautiful, great, fantastic, superb, cool, capital			http://jisho.org/word/%E7%B4%A0%E6%95%B5
21	素晴らしい	すばらしい	wonderful, splendid, magnificent			http://jisho.org/word/%E7%B4%A0%E6%99%B4%E3%82%89%E3%81%97%E3%81%84
21	税金	ぜいきん	tax, duty			http://jisho.org/word/%E7%A8%8E%E9%87%91
21	制度	せいど	system, institution, organization, organisation	Institution		http://jisho.org/word/%E5%88%B6%E5%BA%A6
21	責任	せきにん	duty, responsibility (incl. supervision of staff)	liability, onus	Moral responsibility	http://jisho.org/word/%E8%B2%AC%E4%BB%BB
21	責める	せめる	to condemn, to blame, to criticize, to criticise, to reproach, to accuse	to urge, to press, to pester	to torture, to torment, to persecute	http://jisho.org/word/%E8%B2%AC%E3%82%81%E3%82%8B
21	増加	ぞうか	increase, increment, addition			http://jisho.org/word/%E5%A2%97%E5%8A%A0
21	解ける	とける	to be solved	to loosen, to come untied	to be removed (e.g. restrictions), to be cleared (e.g. misunderstandings), to be broken (e.g. spells, curses)	http://jisho.org/word/%E8%A7%A3%E3%81%91%E3%82%8B
21	省く	はぶく	to omit, to leave out, to exclude, to eliminate	to curtail, to save, to cut down, to economize, to economise		http://jisho.org/word/%E7%9C%81%E3%81%8F
21	判断	はんだん	judgment, judgement, decision, conclusion, adjudication	divination	judgement	http://jisho.org/word/%E5%88%A4%E6%96%AD
21	批判	ひはん	criticism, judgement, judgment, comment			http://jisho.org/word/%E6%89%B9%E5%88%A4
21	評判	ひょうばん	fame, reputation, popularity	rumour (rumor), talk		http://jisho.org/word/%E8%A9%95%E5%88%A4
21	減らす	へらす	to abate, to decrease, to diminish, to shorten			http://jisho.org/word/%E6%B8%9B%E3%82%89%E3%81%99
21	認める	みとめる	to recognize, to recognise, to observe, to notice	to deem, to judge, to assess	to approve, to deem acceptable, to allow	http://jisho.org/word/%E8%AA%8D%E3%82%81%E3%82%8B
21	理解	りかい	understanding, comprehension, appreciation, sympathy	Understanding		http://jisho.org/word/%E7%90%86%E8%A7%A3
22	値	あたい	price, cost	value, worth, merit	value, count, number	http://jisho.org/word/%E5%80%A4
22	有り難う	ありがとう	Thank you, Thanks			http://jisho.org/word/%E6%9C%89%E3%82%8A%E9%9B%A3%E3%81%86
22	案内	あんない	information, guidance, leading	to guide, to show (around), to conduct	Annai	http://jisho.org/word/%E6%A1%88%E5%86%85
22	勢い	いきおい	force, vigor, vigour, energy, spirit, life	influence, authority, power, might	impetus, momentum, course (of events)	http://jisho.org/word/%E5%8B%A2%E3%81%84
22	位置	いち	place, situation, position, location	Position (vector)		http://jisho.org/word/%E4%BD%8D%E7%BD%AE
22	営業	えいぎょう	business, trade, sales, operations	Sole proprietorship		http://jisho.org/word/%E5%96%B6%E6%A5%AD
22	援助	えんじょ	assistance, aid, support			http://jisho.org/word/%E6%8F%B4%E5%8A%A9
22	応じる	おうじる	to respond, to satisfy, to accept, to comply with, to apply for			http://jisho.org/word/%E5%BF%9C%E3%81%98%E3%82%8B
22	価格	かかく	price, value, cost	Price		http://jisho.org/word/%E4%BE%A1%E6%A0%BC
22	過去	かこ	the past, bygone days, the previous	a past (i.e. a personal history one would prefer remained secret), one's past	past (tense), preterit, preterite	http://jisho.org/word/%E9%81%8E%E5%8E%BB
22	価値	かち	value, worth, merit			http://jisho.org/word/%E4%BE%A1%E5%80%A4
22	観客	かんきゃく	audience, spectator, spectators	Audience		http://jisho.org/word/%E8%A6%B3%E5%AE%A2
22	観光	かんこう	sightseeing	Tourism		http://jisho.org/word/%E8%A6%B3%E5%85%89
22	示す	しめす	to (take out and) show, to demonstrate, to tell, to exemplify, to make apparent	to point out (finger, clock hand, needle, etc.)	to indicate, to show, to represent, to signify, to display	http://jisho.org/word/%E7%A4%BA%E3%81%99
22	状態	じょうたい	current status, condition, situation, circumstances, state			http://jisho.org/word/%E7%8A%B6%E6%85%8B
22	消費	しょうひ	consumption, expenditure	Consumption (economics)		http://jisho.org/word/%E6%B6%88%E8%B2%BB
22	姿	すがた	figure, form, shape	appearance, dress, guise	state, condition, picture, image	http://jisho.org/word/%E5%A7%BF
22	夫れ夫れ	それぞれ	each, respectively			http://jisho.org/word/%E5%A4%AB%E3%82%8C%E5%A4%AB%E3%82%8C
22	態度	たいど	attitude, manner, behaviour			http://jisho.org/word/%E6%85%8B%E5%BA%A6
22	大統領	だいとうりょう	president, chief executive	President		http://jisho.org/word/%E5%A4%A7%E7%B5%B1%E9%A0%98
22	確かめる	たしかめる	to ascertain, to check, to make sure			http://jisho.org/word/%E7%A2%BA%E3%81%8B%E3%82%81%E3%82%8B
22	誕生	たんじょう	birth, creation, formation	Birth		http://jisho.org/word/%E8%AA%95%E7%94%9F
22	地域	ちいき	area, region	Region		http://jisho.org/word/%E5%9C%B0%E5%9F%9F
22	提案	ていあん	proposal, proposition, suggestion			http://jisho.org/word/%E6%8F%90%E6%A1%88
22	提出	ていしゅつ	to present, to submit (e.g. a report or a thesis), to hand in, to file, to turn in	presentation, submission, filing		http://jisho.org/word/%E6%8F%90%E5%87%BA
22	飛ばす	とばす	to fly, to fire, to hurl, to launch, to make fly	to skip over, to omit, to drop (e.g. stitch)	to run or drive fast, to gallop	http://jisho.org/word/%E9%A3%9B%E3%81%B0%E3%81%99
22	評価	ひょうか	valuation, estimation, assessment, evaluation, rating	to value, to assess, to rate, to estimate value	to appreciate, to value highly, to acknowledge the value (of something)	http://jisho.org/word/%E8%A9%95%E4%BE%A1
22	物価	ぶっか	prices of commodities, prices (in general), cost-of-living	Price index		http://jisho.org/word/%E7%89%A9%E4%BE%A1
22	震える	ふるえる	to shiver, to shake, to quake, to tremble, to quaver, to quiver			http://jisho.org/word/%E9%9C%87%E3%81%88%E3%82%8B
22	態と	わざと	on purpose			http://jisho.org/word/%E6%85%8B%E3%81%A8
23	現れる	あらわれる	to appear, to come in sight, to become visible, to come out, to embody, to materialize, to materialise	to be expressed (e.g. emotions), to become apparent (e.g. trends, effects)		http://jisho.org/word/%E7%8F%BE%E3%82%8C%E3%82%8B
23	医師	いし	doctor, physician	Physician		http://jisho.org/word/%E5%8C%BB%E5%B8%AB
23	演技	えんぎ	acting, performance			http://jisho.org/word/%E6%BC%94%E6%8A%80
23	鬼	おに	oni, ogre, demon	spirit of a deceased person	ogre-like person (i.e. fierce, relentless, merciless, etc.)	http://jisho.org/word/%E9%AC%BC
23	革	かわ	leather			http://jisho.org/word/%E9%9D%A9
23	吸収	きゅうしゅう	absorption, suction, attraction	Absorption		http://jisho.org/word/%E5%90%B8%E5%8F%8E
23	教師	きょうし	teacher (classroom)			http://jisho.org/word/%E6%95%99%E5%B8%AB
23	現在	げんざい	now, current, present, present time, as of	Present		http://jisho.org/word/%E7%8F%BE%E5%9C%A8
23	現実	げんじつ	reality, actuality, hard fact	Reality		http://jisho.org/word/%E7%8F%BE%E5%AE%9F
23	裁判	さいばん	trial, judgement, judgment			http://jisho.org/word/%E8%A3%81%E5%88%A4
23	指導	しどう	leadership, guidance, coaching	shido (disciplinary action for a minor infringement of the rules of judo)		http://jisho.org/word/%E6%8C%87%E5%B0%8E
23	住宅	じゅうたく	residence, housing, residential building			http://jisho.org/word/%E4%BD%8F%E5%AE%85
23	収入	しゅうにゅう	income, receipts, revenue	Income		http://jisho.org/word/%E5%8F%8E%E5%85%A5
23	準備	じゅんび	preparation, setup, arrangements, provision, reserve			http://jisho.org/word/%E6%BA%96%E5%82%99
23	職業	しょくぎょう	occupation, business	Job (role)		http://jisho.org/word/%E8%81%B7%E6%A5%AD
23	城	しろ	castle	Castle		http://jisho.org/word/%E5%9F%8E
23	贅沢	ぜいたく	luxury, extravagance	to live in luxury		http://jisho.org/word/%E8%B4%85%E6%B2%A2
23	備える	そなえる	to furnish, to provide for, to equip, to install	to have ready, to prepare for	to possess (all that is needed), to be endowed with, to be armed with	http://jisho.org/word/%E5%82%99%E3%81%88%E3%82%8B
23	宅	たく	house, home, husband			http://jisho.org/word/%E5%AE%85
23	解く	とく	to untie, to unfasten, to unwrap, to undo, to unbind, to unpack	to unsew, to unstitch	to solve, to work out, to answer	http://jisho.org/word/%E8%A7%A3%E3%81%8F
23	俳優	はいゆう	actor, actress, player, performer	Actor		http://jisho.org/word/%E4%BF%B3%E5%84%AA
23	表現	ひょうげん	expression, presentation	representation, notation		http://jisho.org/word/%E8%A1%A8%E7%8F%BE
23	役割	やくわり	part, assigning (allotment of) parts, role, duties	Role		http://jisho.org/word/%E5%BD%B9%E5%89%B2
23	優秀	ゆうしゅう	superiority, excellence			http://jisho.org/word/%E5%84%AA%E7%A7%80
23	優勝	ゆうしょう	overall victory, championship	Yūshō		http://jisho.org/word/%E5%84%AA%E5%8B%9D
23	割る	わる	to divide, to cut, to break, to halve, to separate, to split, to rip, to crack, to smash, to dilute			http://jisho.org/word/%E5%89%B2%E3%82%8B
24	一層	いっそう	much more, still more, all the more, more than ever	single layer (or storey, etc.)	rather, sooner, preferably	http://jisho.org/word/%E4%B8%80%E5%B1%A4
24	祝う	いわう	to congratulate, to celebrate, to observe (a festival)			http://jisho.org/word/%E7%A5%9D%E3%81%86
24	型	かた	model, type (e.g. of machine, goods, etc.)	type, style, pattern	mold (mould), template, model	http://jisho.org/word/%E5%9E%8B
24	肩	かた	shoulder	Shoulder		http://jisho.org/word/%E8%82%A9
24	株	かぶ	stock, share	stump	root, rootstock	http://jisho.org/word/%E6%A0%AA
24	管	かん	pipe, tube	Tube (fluid conveyance)		http://jisho.org/word/%E7%AE%A1
24	環境	かんきょう	environment, circumstance			http://jisho.org/word/%E7%92%B0%E5%A2%83
24	管理	かんり	control, management (e.g. of a business)			http://jisho.org/word/%E7%AE%A1%E7%90%86
24	現象	げんしょう	phenomenon	Phenomenon		http://jisho.org/word/%E7%8F%BE%E8%B1%A1
24	腰	こし	back, lower back, waist, hips, lumbar region	body (of hair, noodle, paper, etc.), resilience, spring	Waist	http://jisho.org/word/%E8%85%B0
24	国境	こっきょう	national border, provincial border	Kunizakai	Border	http://jisho.org/word/%E5%9B%BD%E5%A2%83
24	境	さかい	border, boundary	turning point, watershed	area, region, spot, space, environment	http://jisho.org/word/%E5%A2%83
24	差別	さべつ	discrimination, distinction, differentiation	Discrimination		http://jisho.org/word/%E5%B7%AE%E5%88%A5
24	質	しつ	quality			http://jisho.org/word/%E8%B3%AA
24	象	ぞう	elephant (Elephantidae spp.)			http://jisho.org/word/%E8%B1%A1
24	対象	たいしょう	target, object (of worship, study, etc.), subject (of taxation, etc.)	Object (philosophy)		http://jisho.org/word/%E5%AF%BE%E8%B1%A1
24	担当	たんとう	being in charge (of an area of responsibility), being responsible (for a work role, etc.)			http://jisho.org/word/%E6%8B%85%E5%BD%93
24	違い	ちがい	difference, discrepancy			http://jisho.org/word/%E9%81%95%E3%81%84
24	届く	とどく	to reach, to arrive, to get through, to get at	to be attentive, to pay attention	to be delivered, to carry (e.g. sound)	http://jisho.org/word/%E5%B1%8A%E3%81%8F
24	述べる	のべる	to state, to express, to mention			http://jisho.org/word/%E8%BF%B0%E3%81%B9%E3%82%8B
24	計る	はかる	to measure, to weigh, to survey, to time (sound, gauge, estimate)	to conjecture, to infer, to surmise		http://jisho.org/word/%E8%A8%88%E3%82%8B
24	発展	はってん	development, growth, advancement, unfurling	expansion, extension, enlargement	playing around, having an active sex life	http://jisho.org/word/%E7%99%BA%E5%B1%95
24	販売	はんばい	sales, selling, marketing	Sales		http://jisho.org/word/%E8%B2%A9%E5%A3%B2
24	武器	ぶき	weapon, arms, ordnance	weapon (something used to gain an advantage), asset	Weapon	http://jisho.org/word/%E6%AD%A6%E5%99%A8
24	無視	むし	disregarding, ignoring			http://jisho.org/word/%E7%84%A1%E8%A6%96
24	輸出	ゆしゅつ	export	efferent	Export	http://jisho.org/word/%E8%BC%B8%E5%87%BA
24	量	りょう	quantity, amount, volume, portion (of food)	Quantity		http://jisho.org/word/%E9%87%8F
25	与える	あたえる	to give (esp. to someone of lower status), to bestow, to grant, to confer, to present, to award	to provide, to afford, to offer, to supply	to assign	http://jisho.org/word/%E4%B8%8E%E3%81%88%E3%82%8B
25	訴える	うったえる	to raise, to bring to (someone's attention)	to appeal to (reason, emotions, etc.), to work on (one's emotions), to play on (one's sympathies)	to complain	http://jisho.org/word/%E8%A8%B4%E3%81%88%E3%82%8B
25	影響	えいきょう	influence, effect	to influence, to affect, to have an influence on, to impact, to have an effect on		http://jisho.org/word/%E5%BD%B1%E9%9F%BF
25	収める	おさめる	to dedicate, to make an offering, to pay (fees)	to supply	to store	http://jisho.org/word/%E5%8F%8E%E3%82%81%E3%82%8B
25	限る	かぎる	to restrict, to limit, to confine	to be restricted to, to be limited to, to be confined to		http://jisho.org/word/%E9%99%90%E3%82%8B
25	隠す	かくす	to hide, to conceal			http://jisho.org/word/%E9%9A%A0%E3%81%99
25	影	かげ	shadow, silhouette, figure, shape	reflection, image	ominous sign	http://jisho.org/word/%E5%BD%B1
25	構う	かまう	to mind, to care about, to be concerned about	to care for, to look after	to prepare for	http://jisho.org/word/%E6%A7%8B%E3%81%86
25	気候	きこう	climate	Climate		http://jisho.org/word/%E6%B0%97%E5%80%99
25	金属	きんぞく	metal	Kinzoku	Metal	http://jisho.org/word/%E9%87%91%E5%B1%9E
25	限界	げんかい	limit, bound			http://jisho.org/word/%E9%99%90%E7%95%8C
25	効果	こうか	effect, effectiveness, efficacy, result	effects (e.g. sound effects, visual effects, special effects)		http://jisho.org/word/%E5%8A%B9%E6%9E%9C
25	光景	こうけい	scene, spectacle, sight, view			http://jisho.org/word/%E5%85%89%E6%99%AF
25	構成	こうせい	organization, organisation, configuration, composition			http://jisho.org/word/%E6%A7%8B%E6%88%90
25	状況	じょうきょう	state of affairs (around you), situation, circumstances			http://jisho.org/word/%E7%8A%B6%E6%B3%81
25	女優	じょゆう	actress			http://jisho.org/word/%E5%A5%B3%E5%84%AA
25	新鮮	しんせん	fresh			http://jisho.org/word/%E6%96%B0%E9%AE%AE
25	逮捕	たいほ	arrest, apprehension, capture	Arrest		http://jisho.org/word/%E9%80%AE%E6%8D%95
25	捕まる	つかまる	to be caught, to be arrested	to hold on to, to grasp	to find (e.g. proof), to get (e.g. a taxi)	http://jisho.org/word/%E6%8D%95%E3%81%BE%E3%82%8B
25	天候	てんこう	weather			http://jisho.org/word/%E5%A4%A9%E5%80%99
25	投票	とうひょう	voting, poll	Voting		http://jisho.org/word/%E6%8A%95%E7%A5%A8
25	抜く	ぬく	to extract, to omit, to draw out, to unplug	to do something to the end	to surpass, to overtake	http://jisho.org/word/%E6%8A%9C%E3%81%8F
25	含む	ふくむ	to contain, to comprise, to have, to hold, to include, to embrace	to hold in the mouth	to bear in mind, to understand, to harbor (grudge, etc.), to harbour	http://jisho.org/word/%E5%90%AB%E3%82%80
25	増す	ます	to increase, to grow			http://jisho.org/word/%E5%A2%97%E3%81%99
25	満足	まんぞく	satisfaction, contentment, complacency	sufficient, enough, adequate, proper		http://jisho.org/word/%E6%BA%80%E8%B6%B3
25	模様	もよう	pattern, figure, design	state, condition	conjecture of the current situation, the way it seems	http://jisho.org/word/%E6%A8%A1%E6%A7%98
25	豊か	ゆたか	abundant, wealthy, plentiful, rich, affluent	very, extremely, full of, great		http://jisho.org/word/%E8%B1%8A%E3%81%8B
26	汗	あせ	sweat, perspiration	moisture, condensation	Perspiration	http://jisho.org/word/%E6%B1%97
26	違反	いはん	violation, offense, offence, breach, transgression, infringement, contravention			http://jisho.org/word/%E9%81%95%E5%8F%8D
26	回復	かいふく	restoration, rehabilitation, recovery, return, replevin, improvement	recovery (from an illness), recuperation, convalescence		http://jisho.org/word/%E5%9B%9E%E5%BE%A9
26	教授	きょうじゅ	professor	teaching, instruction	Professor	http://jisho.org/word/%E6%95%99%E6%8E%88
26	検討	けんとう	consideration, examination, investigation, study, scrutiny, discussion, analysis, review			http://jisho.org/word/%E6%A4%9C%E8%A8%8E
26	刺激	しげき	stimulus, impetus, incentive, encouragement, motivation, provocation, excitement, thrill			http://jisho.org/word/%E5%88%BA%E6%BF%80
26	従う	したがう	to abide (by the rules), to obey, to follow, to accompany			http://jisho.org/word/%E5%BE%93%E3%81%86
26	占める	しめる	to occupy, to hold	to account for, to make up, to take up		http://jisho.org/word/%E5%8D%A0%E3%82%81%E3%82%8B
26	印	しるし	mark, sign	symbol, emblem	badge, crest, flag	http://jisho.org/word/%E5%8D%B0
26	過ごす	すごす	to pass (time), to spend	to overdo (esp. of one's alcohol consumption), to drink (alcohol)	to take care of, to support	http://jisho.org/word/%E9%81%8E%E3%81%94%E3%81%99
26	製造	せいぞう	manufacture, production			http://jisho.org/word/%E8%A3%BD%E9%80%A0
26	貯金	ちょきん	putting money aside, savings, deposit (e.g. in a bank)	accumulated surplus of wins, wins in the bank		http://jisho.org/word/%E8%B2%AF%E9%87%91
26	直接	ちょくせつ	direct, immediate, personal, firsthand			http://jisho.org/word/%E7%9B%B4%E6%8E%A5
26	独身	どくしん	bachelorhood, single, unmarried, celibate	Single person		http://jisho.org/word/%E7%8B%AC%E8%BA%AB
26	特徴	とくちょう	feature, trait, characteristic, peculiarity, distinction			http://jisho.org/word/%E7%89%B9%E5%BE%B4
26	独特	どくとく	peculiarity, uniqueness, characteristic			http://jisho.org/word/%E7%8B%AC%E7%89%B9
26	独立	どくりつ	independence (e.g. Independence Day), self-support	Independence		http://jisho.org/word/%E7%8B%AC%E7%AB%8B
26	突然	とつぜん	abrupt, sudden, unexpected, all at once			http://jisho.org/word/%E7%AA%81%E7%84%B6
26	激しい	はげしい	violent, furious, tempestuous	extreme, intense, fierce, strong	fervent, vehement	http://jisho.org/word/%E6%BF%80%E3%81%97%E3%81%84
26	比較	ひかく	comparison			http://jisho.org/word/%E6%AF%94%E8%BC%83
26	再び	ふたたび	again, once more, a second time			http://jisho.org/word/%E5%86%8D%E3%81%B3
26	筆	ふで	writing brush	Ink brush		http://jisho.org/word/%E7%AD%86
26	振る	ふる	to wave, to shake, to swing	to sprinkle, to throw (dice)	to cast (actor), to allocate (work)	http://jisho.org/word/%E6%8C%AF%E3%82%8B
26	触れる	ふれる	to touch, to feel	to experience, to come in contact with, to be emotionally moved (by), to perceive	to touch on a subject, to allude to	http://jisho.org/word/%E8%A7%A6%E3%82%8C%E3%82%8B
26	間違い	まちがい	mistake, error, blunder	accident, mishap, trouble	improper conduct (e.g. between man and woman), indiscretion	http://jisho.org/word/%E9%96%93%E9%81%95%E3%81%84
26	燃える	もえる	to burn, to get fired up			http://jisho.org/word/%E7%87%83%E3%81%88%E3%82%8B
26	郵便	ゆうびん	mail service, postal service, mail, post	mail, postal matter, postal items	Mail	http://jisho.org/word/%E9%83%B5%E4%BE%BF
26	輸入	ゆにゅう	importation, import, introduction	afferent	Import	http://jisho.org/word/%E8%BC%B8%E5%85%A5
27	胃	い	stomach	Chinese "stomach" constellation (one of the 28 mansions)	Stomach	http://jisho.org/word/%E8%83%83
27	居間	いま	living room (Western style)	Living room		http://jisho.org/word/%E5%B1%85%E9%96%93
27	引退	いんたい	retire			http://jisho.org/word/%E5%BC%95%E9%80%80
27	隠れる	かくれる	to hide, to be hidden, to conceal oneself, to disappear			http://jisho.org/word/%E9%9A%A0%E3%82%8C%E3%82%8B
27	休暇	きゅうか	holiday, day off, furlough, absence (from work)			http://jisho.org/word/%E4%BC%91%E6%9A%87
27	給料	きゅうりょう	salary, wages			http://jisho.org/word/%E7%B5%A6%E6%96%99
27	供給	きょうきゅう	supply, provision			http://jisho.org/word/%E4%BE%9B%E7%B5%A6
27	健康	けんこう	health, sound, wholesome	Health		http://jisho.org/word/%E5%81%A5%E5%BA%B7
27	濃い	こい	deep (colour), dark	strong (flavour, smell, etc.)	thick (consistency), dense	http://jisho.org/word/%E6%BF%83%E3%81%84
27	誘う	さそう	to invite, to ask, to call (for)	to tempt, to lure, to induce		http://jisho.org/word/%E8%AA%98%E3%81%86
27	症状	しょうじょう	symptoms, condition			http://jisho.org/word/%E7%97%87%E7%8A%B6
27	招待	しょうたい	invitation			http://jisho.org/word/%E6%8B%9B%E5%BE%85
27	睡眠	すいみん	sleep	Sleep		http://jisho.org/word/%E7%9D%A1%E7%9C%A0
27	頭痛	ずつう	headache	Headache		http://jisho.org/word/%E9%A0%AD%E7%97%9B
27	組織	そしき	organization, organisation	structure, construction	tissue	http://jisho.org/word/%E7%B5%84%E7%B9%94
27	退屈	たいくつ	tedium, boredom	Boredom		http://jisho.org/word/%E9%80%80%E5%B1%88
27	就く	つく	to ascend (the throne), to accede	to take (seat, position, course, etc.), to assume	to start (on a journey), to commence, to depart	http://jisho.org/word/%E5%B0%B1%E3%81%8F
27	悩む	なやむ	to be worried, to be troubled			http://jisho.org/word/%E6%82%A9%E3%82%80
27	抜ける	ぬける	to come out, to fall out, to be omitted, to be missing, to escape, to come loose	to fade, to discolour	to wear a hole (e.g. clothes)	http://jisho.org/word/%E6%8A%9C%E3%81%91%E3%82%8B
27	腹	はら	abdomen, belly, stomach	womb	one's mind, one's real intentions, one's true motive	http://jisho.org/word/%E8%85%B9
27	訪問	ほうもん	call, visit			http://jisho.org/word/%E8%A8%AA%E5%95%8F
27	迷子	まいご	lost child, lost person, stray child, missing child			http://jisho.org/word/%E8%BF%B7%E5%AD%90
27	招く	まねく	to invite, to ask	to beckon, to wave someone in, to gesture to	to call in, to send for, to summon	http://jisho.org/word/%E6%8B%9B%E3%81%8F
27	迷惑	めいわく	trouble, bother, annoyance			http://jisho.org/word/%E8%BF%B7%E6%83%91
27	両替	りょうがえ	change, money exchange			http://jisho.org/word/%E4%B8%A1%E6%9B%BF
28	従兄弟	いとこ	cousin (male)			http://jisho.org/word/%E5%BE%93%E5%85%84%E5%BC%9F
28	撃つ	うつ	to shoot (at)	to attack, to defeat, to destroy, to avenge		http://jisho.org/word/%E6%92%83%E3%81%A4
28	移す	うつす	to change, to swap, to substitute, to transfer	to change the object of one's interest or focus	to spend or take time	http://jisho.org/word/%E7%A7%BB%E3%81%99
28	幼い	おさない	very young	childish, immature		http://jisho.org/word/%E5%B9%BC%E3%81%84
